"ValgId";"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_01. Arbejdsløshedsdagpenge";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_02. Sygedagpenge";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_03. Barselsdagpenge";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_04. Kontanthjælp";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_05. Revalidering";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_06. Aktivering";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_07. Folkepension";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_08. Førtidspension";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_09. Efterløn";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_10. Modtager ikke ydelser";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_11. Ledighedsydelse og Fleksjob";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_Antal personer i alt";"Boligstørrelse_Antal boliger_000-039";"Boligstørrelse_Antal boliger_040-079";"Boligstørrelse_Antal boliger_080-119";"Boligstørrelse_Antal boliger_120-159";"Boligstørrelse_Antal boliger_160-199";"Boligstørrelse_Antal boliger_200-";"Boligstørrelse_Antal boliger_Ingen BBR";"Boligstørrelse_Antal personer_000-039";"Boligstørrelse_Antal personer_040-079";"Boligstørrelse_Antal personer_080-119";"Boligstørrelse_Antal personer_120-159";"Boligstørrelse_Antal personer_160-199";"Boligstørrelse_Antal personer_200-";"Boligstørrelse_Antal personer_Ingen BBR";"Boligtype_Antal boliger_01. Stuehuse og parcelhuse";"Boligtype_Antal boliger_02. Række- og kædehuse";"Boligtype_Antal boliger_03. Flerfamiliehuse";"Boligtype_Antal boliger_04. Kollegier";"Boligtype_Antal boliger_05. Sommerhuse";"Boligtype_Antal boliger_06. Øvrige boliger";"Boligtype_Antal personer_01. Stuehuse og parcelhuse";"Boligtype_Antal personer_02. Række- og kædehuse";"Boligtype_Antal personer_03. Flerfamiliehuse";"Boligtype_Antal personer_04. Kollegier";"Boligtype_Antal personer_05. Sommerhuse";"Boligtype_Antal personer_06. Øvrige boliger";"Ejerforhold_Antal boliger_01. Ejerbolig";"Ejerforhold_Antal boliger_02. Andelsbolig";"Ejerforhold_Antal boliger_03. Almennyttig bolig";"Ejerforhold_Antal boliger_04. Lejer i offentligt ejet";"Ejerforhold_Antal boliger_05. Privat lejerbolig";"Ejerforhold_Antal boliger_06. Øvrige beboede boliger";"Ejerforhold_Antal personer_01. Ejerbolig";"Ejerforhold_Antal personer_02. Andelsbolig";"Ejerforhold_Antal personer_03. Almennyttig bolig";"Ejerforhold_Antal personer_04. Lejer i offentligt ejet";"Ejerforhold_Antal personer_05. Privat lejerbolig";"Ejerforhold_Antal personer_06. Øvrige beboede boliger";"Husstandsindkomster fordelt på afstemningsområder_100.000 - 149.999 kr";"Husstandsindkomster fordelt på afstemningsområder_150.000 - 199.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_200.000 - 299.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_300.000 - 399.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_400.000 - 499.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_50%-percentil for husstandsindkomst";"Husstandsindkomster fordelt på afstemningsområder_500.000 - 749.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_750.000 kr.-";"Husstandsindkomster fordelt på afstemningsområder_80%-percentil for husstandsindkomst";"Husstandsindkomster fordelt på afstemningsområder_Antal husstande i alt";"Husstandsindkomster fordelt på afstemningsområder_Bruttoindkomst for de 20%, der tjener mest";"Husstandsindkomster fordelt på afstemningsområder_Bruttoindkomst for de 50%, der tjener mest";"Husstandsindkomster fordelt på afstemningsområder_Husstandenes formuesum";"Husstandsindkomster fordelt på afstemningsområder_Husstandenes indkomstbruttosum";"Husstandsindkomster fordelt på afstemningsområder_Sum af formue for de 20%, der tjener mest";"Husstandsindkomster fordelt på afstemningsområder_Sum af formue for de 50%, der tjener mest";"Husstandsindkomster fordelt på afstemningsområder_Under 100.000 kr."
"28";"101001";"101001";"1";"1";"1";"1068";"774";"672";"375";"7";"279";"1511";"318";"213";"12246";"96";"17559";"204";"4816";"3103";"960";"344";"131";"24";"230";"6838";"6550";"2435";"1012";"446";"48";"3";"43";"9492";"0";"0";"44";"11";"108";"17318";"0";"0";"122";"1380";"3284";"1075";"1";"3603";"239";"2746";"6173";"1693";"5";"6536";"406";"993";"854";"1502";"1581";"1070";"351273";"1626";"1331";"647888";"9513";"-";"-";"2926905237";"4107250679";"-";"-";"556"
"28";"101002";"101002";"1";"1";"1";"382";"265";"240";"211";"3";"128";"1207";"180";"106";"4802";"39";"7563";"164";"1933";"1102";"371";"236";"231";"5";"246";"2737";"2192";"930";"594";"858";"6";"208";"78";"3727";"7";"0";"22";"716";"209";"6508";"7";"0";"123";"955";"1430";"524";"128";"901";"104";"2053";"2511";"905";"273";"1626";"195";"499";"403";"686";"630";"406";"328434";"599";"604";"6473305";"4060";"-";"-";"3776930219";"1878439472";"-";"-";"233"
"28";"101003";"101003";"1";"1";"1";"1099";"695";"816";"350";"13";"261";"1574";"312";"261";"13372";"115";"18868";"484";"3755";"3537";"1321";"537";"257";"4";"569";"5229";"7290";"3466";"1444";"865";"5";"18";"7";"9576";"261";"0";"33";"70";"15";"18416";"276";"0";"91";"1556";"3946";"378";"87";"3697";"231";"3469";"7856";"575";"158";"6421";"389";"1095";"812";"1412";"1467";"1032";"728901";"1668";"1683";"1391748";"9813";"-";"-";"4156420576";"4537350864";"-";"-";"644"
"28";"101005";"101005";"1";"1";"1";"810";"627";"504";"360";"11";"282";"1765";"383";"203";"8853";"90";"13888";"606";"3890";"2829";"343";"177";"41";"7";"673";"5590";"5957";"940";"579";"138";"11";"6";"119";"7588";"157";"1";"22";"14";"427";"13237";"168";"4";"38";"1072";"3364";"1026";"0";"2258";"173";"2187";"6224";"1698";"0";"3516";"263";"1252";"825";"1350";"1308";"796";"308283";"1277";"770";"572478";"8051";"-";"-";"1945770448";"3032526085";"-";"-";"473"
"28";"101006";"101006";"1";"1";"1";"783";"544";"420";"395";"7";"263";"1360";"373";"167";"7693";"68";"12073";"293";"3815";"1977";"557";"63";"10";"7";"325";"5612";"4220";"1621";"208";"51";"36";"13";"353";"6259";"82";"1";"14";"38";"1054";"10830";"85";"2";"64";"1173";"2538";"889";"3";"1955";"164";"2467";"4740";"1546";"21";"2995";"304";"1008";"705";"1120";"1035";"712";"315747";"1052";"751";"5922115";"6725";"-";"-";"2707789899";"2645112931";"-";"-";"342"
"28";"101007";"101007";"2";"1";"1";"952";"911";"465";"761";"16";"442";"2446";"850";"339";"10654";"156";"17992";"684";"4009";"3284";"711";"213";"79";"4";"740";"5994";"8181";"2060";"680";"331";"6";"1503";"622";"6667";"158";"4";"30";"4013";"1932";"11800";"188";"4";"55";"2455";"1768";"2919";"168";"1494";"180";"6187";"2980";"5592";"198";"2737";"298";"1413";"1009";"1482";"1351";"835";"3152805";"1416";"1119";"618742";"8974";"-";"-";"4629417824";"3586060003";"-";"-";"349"
"28";"101008";"101008";"2";"1";"1";"1030";"742";"436";"727";"20";"484";"1532";"663";"201";"10038";"121";"15994";"789";"4764";"2691";"452";"98";"13";"7";"868";"7380";"6076";"1144";"274";"216";"36";"4";"33";"8275";"481";"0";"21";"11";"84";"15075";"573";"0";"251";"719";"3117";"1873";"26";"2892";"187";"1342";"5451";"3893";"183";"4807";"318";"1313";"988";"1565";"1528";"940";"296135";"1273";"600";"516947";"8811";"-";"-";"848176818";"3091842249";"-";"-";"604"
"28";"101009";"101009";"2";"1";"1";"500";"397";"543";"257";"6";"208";"504";"289";"83";"8217";"52";"11056";"1163";"1213";"2486";"423";"58";"18";"3";"1385";"1916";"6134";"1187";"208";"221";"5";"934";"297";"2806";"1310";"7";"10";"2430";"819";"6054";"1581";"18";"154";"1779";"132";"296";"98";"2809";"250";"4364";"309";"840";"344";"4775";"424";"728";"371";"531";"488";"454";"332120";"1026";"780";"684156";"5159";"-";"-";"2145602274";"2108077390";"-";"-";"781"
"28";"101010";"101010";"2";"1";"1";"732";"459";"682";"240";"9";"210";"858";"233";"129";"7848";"60";"11460";"74";"2621";"2513";"697";"52";"5";"7";"121";"3827";"5442";"1859";"138";"15";"58";"2";"0";"5888";"70";"1";"8";"8";"0";"11280";"110";"2";"60";"946";"2782";"0";"2";"2072";"167";"1955";"5276";"0";"4";"3909";"316";"569";"396";"785";"923";"661";"3980065";"1159";"1107";"733028";"5886";"-";"-";"1224790856";"2866568263";"-";"-";"286"
"28";"101011";"101011";"3";"1";"1";"940,66";"561,82";"515,11";"1102,19";"14,36";"493,76";"1573,33";"417,28";"186,65";"12874,21";"67,80";"18747,19";"361,78";"2742,15";"2639,36";"1146,91";"501,04";"318,34";"28,62";"489,08";"4046,63";"5040,39";"2685,60";"1196,02";"952,41";"4337,06";"5,82";"5,72";"7418,99";"203,16";"1,91";"102,60";"8,63";"9,09";"13953,08";"273,57";"5,72";"4497,10";"1277,56";"2347,61";"168,02";"39,26";"3649,02";"256,72";"2361,36";"4539,89";"268,31";"78,80";"6795,07";"4703,76";"731,56";"608,58";"1053,96";"1100,79";"879,79";"538172,98";"1310,91";"1307,97";"1010464,20";"7636,03";"-";"-";"5019383566,07";"3587571158,24";"-";"-";"642,46"
"28";"101012";"101012";"3";"1";"1";"447";"253";"276";"128";"6";"76";"1059";"104";"107";"6106";"35";"8597";"100";"1041";"1202";"959";"346";"400";"1";"181";"1525";"2416";"2500";"915";"1059";"1";"4";"418";"3615";"1";"0";"11";"8";"1186";"7293";"61";"0";"49";"1053";"925";"244";"2";"1731";"94";"2607";"1787";"508";"2";"3492";"201";"297";"279";"540";"510";"407";"428489";"714";"1021";"838287";"4041";"-";"-";"5345246707";"2295703566";"-";"-";"273"
"28";"101013";"101013";"3";"1";"1";"654";"394";"315";"288";"5";"208";"1213";"319";"194";"6857";"65";"10512";"275";"2323";"2267";"394";"163";"117";"90";"382";"3470";"4762";"972";"376";"316";"234";"158";"105";"5092";"151";"10";"113";"294";"240";"9407";"243";"16";"312";"1097";"1419";"666";"343";"1873";"231";"2034";"2747";"1438";"660";"3153";"480";"707";"502";"778";"790";"596";"351046";"924";"907";"674244";"5613";"-";"-";"3570765360";"2536508409";"-";"-";"409"
"28";"101014";"101014";"3";"1";"1";"678,34";"500,18";"398,89";"208,81";"7,64";"176,24";"1674,67";"208,72";"187,35";"9864,79";"43,20";"13948,81";"754,22";"2689,85";"2169,64";"964,09";"518,96";"424,66";"21,38";"1029,92";"3909,37";"4160,61";"2243,40";"1280,98";"1287,59";"36,94";"5,18";"56,28";"7160,01";"243,84";"3,09";"74,40";"9,37";"129,91";"13336,92";"304,43";"5,28";"162,90";"1073,44";"1778,39";"540,98";"554,74";"3329,98";"265,28";"2004,64";"3405,11";"858,69";"1014,20";"6254,93";"411,24";"735,44";"613,42";"1074,04";"1030,21";"815,21";"556863,02";"1241,09";"1333,03";"1082012,80";"7532,97";"-";"-";"5782953259,93";"3667758885,76";"-";"-";"690,54"
"28";"101016";"101016";"4";"1";"1";"749";"539";"382";"468";"7";"312";"1371";"420";"112";"6991";"79";"11430";"343";"4577";"1446";"268";"47";"9";"3";"396";"6694";"3338";"801";"163";"29";"9";"40";"55";"6465";"124";"0";"9";"128";"180";"10965";"140";"0";"17";"996";"2298";"918";"0";"2344";"137";"2088";"3755";"1721";"0";"3652";"214";"1258";"689";"1213";"1127";"626";"285172";"924";"485";"514795";"6701";"-";"-";"977252400";"2324094865";"-";"-";"379"
"28";"101017";"101017";"4";"1";"1";"1242";"826";"569";"657";"15";"469";"1343";"518";"219";"11826";"99";"17783";"644";"6771";"2217";"360";"80";"30";"1";"745";"10809";"4921";"958";"227";"122";"1";"11";"18";"9027";"1024";"3";"20";"56";"63";"16044";"1579";"9";"32";"1355";"4002";"1135";"92";"3297";"222";"2322";"6846";"2297";"201";"5775";"342";"1461";"1060";"1838";"1780";"1126";"296159";"1458";"619";"505428";"10129";"-";"-";"798657365";"3472171175";"-";"-";"787"
"28";"101018";"101018";"4";"1";"1";"632";"552";"320";"336";"9";"286";"1086";"224";"165";"6670";"69";"10349";"111";"3972";"1201";"390";"78";"16";"2";"134";"5971";"2780";"1148";"269";"45";"2";"588";"139";"5034";"0";"0";"9";"1754";"377";"8207";"0";"0";"11";"1647";"2426";"472";"1";"1096";"128";"3661";"3970";"723";"2";"1795";"198";"706";"549";"1067";"1082";"635";"327316";"935";"570";"583560";"5773";"-";"-";"2492963878";"2277064227";"-";"-";"229"
"28";"101019";"101019";"4";"1";"1";"549";"511";"381";"237";"8";"177";"1155";"266";"180";"7160";"68";"10692";"386";"2528";"1594";"548";"149";"47";"7";"455";"3915";"3999";"1614";"501";"186";"22";"1147";"359";"3605";"113";"18";"17";"3329";"926";"6227";"125";"43";"42";"2383";"1180";"467";"9";"1107";"113";"5830";"1957";"952";"22";"1725";"206";"617";"442";"820";"753";"561";"369648";"937";"910";"711249";"5236";"-";"-";"4694359916";"2394557564";"-";"-";"196"
"28";"101020";"101020";"5";"1";"1";"883";"563";"431";"737";"14";"418";"814";"520";"90";"8946";"67";"13483";"1316";"4418";"1645";"288";"39";"4";"3";"1460";"6969";"4054";"883";"98";"13";"6";"1";"2";"6465";"1237";"0";"8";"2";"4";"12113";"1345";"0";"19";"226";"2931";"1402";"388";"2569";"197";"441";"5357";"2892";"426";"4079";"288";"1654";"866";"1250";"1104";"683";"2351965";"891";"378";"4550085";"7720";"-";"-";"-159640595";"2310160620";"-";"-";"894"
"28";"101021";"101021";"5";"1";"1";"1187";"786";"570";"1187";"15";"590";"1003";"697";"107";"12798";"74";"19014";"317";"5783";"3148";"222";"45";"8";"36";"361";"8811";"9035";"594";"150";"27";"36";"1";"2";"9463";"45";"0";"48";"2";"7";"18898";"52";"0";"55";"873";"3363";"1833";"19";"3224";"247";"1500";"5764";"4744";"19";"6607";"380";"1443";"1040";"1904";"1717";"1070";"2883685";"1263";"471";"481414";"9518";"-";"-";"101410003";"3147964226";"-";"-";"610"
"28";"101022";"101022";"5";"1";"1";"534";"362";"237";"397";"7";"208";"598";"359";"113";"5537";"45";"8397";"112";"1762";"1463";"504";"137";"35";"4";"253";"2827";"3592";"1231";"373";"117";"4";"1";"0";"3989";"0";"1";"26";"1";"0";"8244";"0";"2";"150";"364";"1282";"715";"118";"1458";"80";"722";"2496";"1847";"123";"3090";"119";"511";"478";"586";"648";"451";"3275765";"691";"405";"582215";"4024";"-";"-";"805800781";"1578563903";"-";"-";"254"
"28";"101023";"101023";"5";"1";"1";"477";"241";"227";"168";"4";"149";"717";"163";"45";"4310";"22";"6523";"211";"1671";"1186";"248";"136";"43";"11";"233";"2439";"2578";"695";"431";"133";"14";"3";"2";"3477";"0";"0";"24";"5";"5";"6471";"0";"0";"42";"269";"1411";"192";"363";"1194";"77";"575";"2762";"454";"373";"2255";"104";"605";"319";"521";"524";"372";"314189";"537";"387";"585999";"3479";"-";"-";"606196092";"1341346357";"-";"-";"214"
"28";"101024";"101024";"5";"1";"1";"697";"417";"374";"431";"7";"253";"477";"269";"107";"6066";"49";"9147";"143";"2707";"1557";"276";"39";"10";"0";"166";"4221";"3761";"836";"121";"42";"0";"2";"0";"4729";"0";"0";"1";"10";"0";"9128";"0";"0";"9";"154";"2868";"557";"0";"1069";"84";"302";"5444";"1249";"0";"2014";"138";"645";"458";"829";"919";"527";"3165505";"768";"322";"538159";"4728";"-";"-";"-325125466";"1706411456";"-";"-";"260"
"28";"101025";"101025";"5";"1";"1";"988";"542";"442";"635";"15";"391";"841";"429";"87";"8013";"61";"12444";"155";"4868";"1712";"261";"42";"8";"1";"181";"7320";"4040";"748";"124";"30";"1";"4";"0";"7035";"0";"0";"8";"8";"0";"12416";"0";"0";"20";"611";"3516";"996";"0";"1761";"163";"1103";"6237";"1908";"0";"2954";"242";"1247";"723";"1294";"1260";"792";"282709";"904";"332";"474275";"7058";"-";"-";"-284873893";"2289695504";"-";"-";"506"
"28";"101026";"101026";"5";"1";"1";"304";"125";"97";"110";"2";"85";"740";"118";"17";"2272";"9";"3879";"49";"1883";"469";"92";"10";"0";"0";"60";"2457";"1043";"275";"44";"0";"0";"0";"0";"2495";"0";"0";"8";"0";"0";"3869";"0";"0";"10";"198";"562";"39";"446";"1189";"69";"321";"1000";"138";"468";"1871";"81";"721";"294";"461";"335";"191";"216438";"246";"129";"425356";"2548";"-";"-";"406706768";"746067644";"-";"-";"171"
"28";"101027";"101027";"6";"1";"1";"1369";"1002";"632";"1214";"19";"777";"1860";"917";"199";"12624";"100";"20713";"474";"9016";"1973";"260";"51";"34";"4";"540";"14088";"4959";"770";"171";"177";"8";"176";"19";"11391";"193";"5";"28";"552";"53";"19749";"246";"6";"107";"1211";"4440";"2907";"4";"2909";"341";"2541";"7291";"5264";"6";"5108";"503";"2230";"1386";"2296";"2013";"1124";"273278";"1508";"589";"4713215";"11830";"-";"-";"750271633";"3807335449";"-";"-";"684"
"28";"101028";"101028";"6";"1";"1";"526";"425";"246";"540";"7";"274";"1608";"481";"151";"5501";"67";"9826";"412";"3595";"1006";"386";"85";"25";"6";"474";"5340";"2372";"1129";"276";"221";"14";"495";"232";"4656";"119";"0";"13";"1455";"549";"7526";"140";"0";"156";"792";"1203";"1721";"12";"1636";"151";"2085";"2117";"2977";"41";"2303";"303";"1195";"630";"974";"732";"425";"263827";"639";"589";"543376";"5467";"-";"-";"2516147938";"1987179399";"-";"-";"283"
"28";"101029";"101029";"6";"1";"1";"276";"260";"104";"323";"4";"161";"913";"259";"105";"3131";"40";"5576";"125";"2111";"820";"81";"30";"18";"0";"157";"3190";"1874";"214";"94";"47";"0";"126";"387";"2522";"140";"10";"0";"334";"859";"4191";"163";"29";"0";"342";"500";"2056";"36";"169";"82";"795";"851";"3506";"47";"221";"156";"619";"381";"585";"455";"303";"269615";"410";"277";"518419";"3211";"-";"-";"1173534859";"1124441124";"-";"-";"181"
"28";"101030";"101030";"6";"1";"1";"836";"611";"326";"805";"9";"447";"834";"543";"107";"7289";"60";"11867";"154";"5393";"1078";"90";"12";"58";"3";"191";"8599";"2559";"273";"40";"199";"6";"2";"0";"6606";"170";"0";"10";"10";"0";"11454";"277";"0";"126";"387";"2614";"1232";"0";"2299";"256";"715";"4569";"2147";"0";"4006";"430";"1185";"833";"1317";"1191";"713";"273983";"843";"225";"452822";"6737";"-";"-";"-210230567";"2102072999";"-";"-";"430"
"28";"101031";"101031";"7";"1";"1";"245";"284";"171";"95";"5";"75";"563";"92";"89";"3401";"28";"5048";"10";"1261";"727";"320";"67";"23";"68";"14";"1864";"1863";"931";"215";"93";"68";"621";"249";"1529";"0";"0";"77";"1778";"652";"2537";"0";"0";"81";"1066";"275";"196";"1";"814";"124";"2738";"444";"501";"3";"1210";"152";"240";"193";"365";"365";"247";"386969";"414";"485";"756363";"2381";"-";"-";"2157206321";"1147985838";"-";"-";"72"
"28";"101032";"101032";"7";"1";"1";"290";"274";"117";"590";"3";"330";"522";"382";"55";"3578";"30";"6171";"250";"886";"1394";"4";"0";"1";"5";"318";"1762";"4061";"13";"0";"6";"11";"0";"42";"2242";"247";"0";"9";"0";"105";"5731";"305";"0";"30";"0";"0";"2406";"0";"0";"134";"0";"0";"5931";"0";"0";"240";"575";"361";"464";"362";"221";"225509";"281";"80";"4281685";"2550";"-";"-";"10324119";"722035336";"-";"-";"206"
"28";"101033";"101033";"7";"1";"1";"466";"444";"284";"234";"8";"203";"1138";"207";"171";"5592";"53";"8800";"118";"2689";"1384";"453";"77";"30";"3";"142";"3944";"3141";"1214";"244";"110";"5";"390";"557";"3797";"0";"0";"10";"1092";"1362";"6332";"0";"0";"14";"1023";"1581";"691";"3";"1367";"89";"2207";"2949";"1267";"7";"2222";"148";"627";"414";"820";"820";"480";"673978";"784";"623";"1256014";"4756";"-";"-";"1697426282";"1974927276";"-";"-";"188"
"28";"101034";"101034";"7";"1";"1";"503";"527";"355";"402";"10";"213";"1526";"364";"181";"6738";"60";"10879";"36";"2595";"2001";"541";"139";"26";"2";"44";"3845";"4759";"1696";"437";"92";"6";"843";"176";"4314";"0";"0";"7";"2499";"460";"7905";"0";"0";"15";"1605";"891";"1831";"1";"893";"119";"4117";"1606";"3357";"4";"1567";"228";"733";"581";"898";"846";"506";"709695";"835";"853";"8718867";"5412";"-";"-";"3583880713";"2342905986";"-";"-";"160"
"28";"101035";"101035";"7";"1";"1";"475";"414";"229";"480";"6";"260";"1661";"400";"117";"5103";"61";"9206";"687";"2489";"1355";"230";"79";"21";"0";"747";"4006";"3497";"658";"245";"53";"0";"574";"201";"3997";"71";"6";"12";"1508";"548";"7043";"87";"6";"14";"1107";"875";"1464";"564";"751";"100";"2656";"1551";"2886";"596";"1354";"163";"1066";"578";"892";"668";"411";"265735";"609";"487";"539352";"4881";"-";"-";"2199281563";"1755542822";"-";"-";"170"
"28";"101036";"101036";"7";"1";"1";"503";"555";"325";"392";"10";"195";"1623";"372";"211";"6847";"58";"11091";"57";"2281";"1765";"752";"172";"39";"0";"68";"3497";"4519";"2281";"586";"140";"0";"1718";"690";"2593";"55";"0";"10";"4934";"1700";"4345";"91";"0";"21";"2163";"635";"1567";"3";"577";"121";"6105";"1120";"2520";"14";"1117";"215";"804";"456";"740";"631";"424";"365434";"943";"993";"742832";"5081";"-";"-";"4355297240";"2360823563";"-";"-";"90"
"28";"101039";"101039";"7";"1";"1";"320";"277";"153";"127";"4";"92";"793";"99";"91";"3283";"45";"5284";"91";"2276";"456";"232";"51";"12";"1";"102";"3154";"1094";"700";"189";"44";"1";"338";"49";"2731";"0";"0";"1";"1062";"125";"4096";"0";"0";"1";"667";"1103";"263";"2";"1027";"57";"1672";"1725";"355";"7";"1442";"83";"406";"306";"583";"570";"366";"324592";"465";"341";"577033";"3149";"-";"-";"1530193786";"1254458205";"-";"-";"112"
"28";"101040";"101040";"7";"1";"1";"302";"360";"288";"127";"2";"102";"690";"113";"107";"5016";"30";"7137";"19";"1033";"1155";"532";"161";"32";"4";"43";"1706";"3038";"1607";"630";"107";"6";"1095";"131";"1690";"0";"2";"18";"3281";"335";"3471";"0";"6";"44";"1741";"538";"90";"2";"511";"54";"4784";"945";"265";"3";"1036";"104";"209";"157";"353";"418";"281";"496135";"649";"795";"832896";"2921";"-";"-";"3528388348";"1640149476";"-";"-";"59"
"28";"101041";"101041";"7";"1";"1";"671";"653";"375";"443";"7";"279";"1594";"436";"214";"8022";"96";"12790";"192";"4785";"1669";"405";"121";"48";"6";"221";"6712";"4118";"1170";"382";"171";"16";"729";"318";"6167";"0";"0";"12";"2110";"817";"9835";"0";"0";"28";"2095";"1585";"1404";"0";"1929";"213";"4655";"2485";"2529";"0";"2759";"362";"1035";"693";"1276";"1298";"740";"328125";"1077";"858";"593342";"7195";"-";"-";"4368055914";"2925559699";"-";"-";"218"
"28";"101042";"101042";"8";"1";"1";"544";"515";"348";"349";"4";"238";"1240";"298";"160";"7388";"46";"11130";"41";"3053";"1428";"621";"178";"59";"4";"47";"4728";"3646";"1872";"599";"214";"24";"851";"292";"4226";"0";"0";"15";"2555";"944";"7575";"0";"0";"56";"1782";"1775";"914";"3";"797";"113";"4610";"2883";"1987";"15";"1443";"192";"772";"469";"838";"840";"507";"345700";"907";"879";"6854455";"5380";"-";"-";"4049658285";"2389999190";"-";"-";"168"
"28";"101043";"101043";"8";"1";"1";"698";"521";"382";"302";"6";"252";"917";"274";"113";"6988";"60";"10513";"125";"3627";"1806";"272";"58";"48";"19";"161";"5359";"3864";"737";"187";"180";"25";"76";"103";"5745";"0";"0";"31";"244";"293";"9929";"0";"0";"47";"1110";"2093";"297";"2";"2294";"159";"2106";"3597";"618";"4";"3929";"259";"640";"495";"1078";"1156";"657";"6817350";"1045";"548";"1176242";"5856";"-";"-";"1680791172";"2354198684";"-";"-";"237"
"28";"101044";"101044";"8";"1";"1";"302";"353";"174";"331";"1";"196";"1117";"284";"73";"3636";"50";"6517";"172";"2349";"653";"206";"61";"9";"1";"189";"3871";"1635";"593";"194";"31";"4";"519";"143";"2777";"7";"0";"5";"1456";"370";"4668";"14";"0";"9";"968";"119";"1627";"74";"588";"75";"2339";"186";"2906";"74";"886";"126";"707";"360";"673";"472";"289";"2792555";"509";"312";"556745";"3426";"-";"-";"1685570337";"1236291597";"-";"-";"104"
"28";"101046";"101046";"8";"1";"1";"369";"350";"176";"373";"3";"217";"922";"331";"102";"3853";"47";"6743";"395";"2143";"901";"138";"35";"8";"0";"429";"3409";"2330";"432";"118";"25";"0";"338";"291";"2985";"4";"1";"1";"943";"788";"5006";"4";"1";"1";"644";"1173";"1222";"171";"335";"75";"1620";"1917";"2330";"186";"581";"109";"745";"375";"635";"556";"325";"2829095";"514";"311";"539607";"3614";"-";"-";"1146898463";"1278136702";"-";"-";"153"
"28";"101047";"101047";"8";"1";"1";"256";"236";"157";"282";"5";"167";"598";"240";"59";"3002";"32";"5034";"196";"966";"1061";"168";"50";"21";"4";"221";"1506";"2534";"532";"165";"69";"7";"250";"72";"1979";"17";"1";"147";"691";"210";"3937";"28";"1";"167";"530";"649";"853";"20";"359";"55";"1362";"1130";"1848";"20";"575";"99";"435";"276";"409";"332";"260";"297922";"367";"276";"592005";"2483";"-";"-";"1195232291";"959488129";"-";"-";"128"
"28";"101048";"101048";"8";"1";"1";"420";"346";"349";"274";"8";"177";"830";"242";"93";"4394";"36";"7169";"162";"2578";"831";"252";"89";"6";"2";"172";"3992";"1912";"781";"279";"29";"4";"220";"218";"3479";"0";"1";"2";"665";"601";"5898";"0";"1";"4";"679";"1548";"506";"0";"1103";"84";"1715";"2658";"944";"0";"1705";"147";"616";"405";"677";"644";"400";"314258";"591";"443";"590001";"3918";"-";"-";"1210736239";"1521790892";"-";"-";"142"
"28";"101049";"101049";"9";"1";"1";"828";"454";"379";"341";"7";"237";"476";"224";"84";"6093";"36";"9159";"14";"2966";"1535";"302";"65";"4";"2";"17";"4611";"3393";"886";"231";"17";"4";"0";"0";"4884";"0";"0";"4";"0";"0";"9152";"0";"0";"7";"308";"3309";"87";"7";"1097";"80";"584";"6308";"199";"16";"1907";"145";"561";"413";"804";"937";"640";"3398215";"866";"386";"567552";"4856";"-";"-";"-323717640";"1854033215";"-";"-";"249"
"28";"101050";"101050";"9";"1";"1";"891";"462";"432";"448";"4";"303";"550";"235";"88";"7367";"42";"10822";"261";"3063";"1730";"422";"106";"54";"1";"371";"4861";"3940";"1146";"331";"172";"1";"1";"0";"5576";"16";"1";"43";"4";"0";"10676";"19";"4";"119";"685";"2932";"544";"1";"1367";"108";"1295";"5550";"1271";"4";"2539";"163";"682";"484";"938";"1010";"681";"332675";"967";"510";"571698";"5620";"-";"-";"214891497";"2168615831";"-";"-";"348"
"28";"101051";"101051";"9";"1";"1";"748";"622";"284";"827";"9";"436";"1340";"640";"175";"6186";"72";"11339";"245";"5245";"1098";"97";"2";"3";"47";"303";"7882";"2702";"266";"8";"23";"155";"358";"46";"6272";"0";"8";"53";"772";"117";"10252";"0";"16";"182";"1068";"1553";"3173";"0";"747";"196";"1921";"2397";"5495";"0";"1157";"369";"1445";"772";"1333";"1133";"660";"266520";"840";"260";"455385";"6726";"-";"-";"509935532";"2113603494";"-";"-";"283"
