"ValgId";"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"Boligstørrelse_Antal boliger_000-040";"Boligstørrelse_Antal boliger_040-079";"Boligstørrelse_Antal boliger_080-119";"Boligstørrelse_Antal boliger_120-159";"Boligstørrelse_Antal boliger_160-199";"Boligstørrelse_Antal boliger_200-";"Boligstørrelse_Antal boliger_Ingen BBR";"Boligstørrelse_Antal personer_000-040";"Boligstørrelse_Antal personer_040-079";"Boligstørrelse_Antal personer_080-119";"Boligstørrelse_Antal personer_120-159";"Boligstørrelse_Antal personer_160-199";"Boligstørrelse_Antal personer_200-";"Boligstørrelse_Antal personer_Ingen BBR";"Boligtype_Antal boliger";"Boligtype_Antal boliger_01. Stuehuse og parcelhuse";"Boligtype_Antal boliger_02. Række- og kædehuse";"Boligtype_Antal boliger_03. Flerfamiliehuse";"Boligtype_Antal boliger_04. Kollegier";"Boligtype_Antal boliger_05. Sommerhuse";"Boligtype_Antal boliger_06. Øvrige boliger";"Boligtype_Antal boliger_07. Ingen BBR-oplysninger";"Boligtype_Antal personer";"Boligtype_Antal personer_01. Stuehuse og parcelhuse";"Boligtype_Antal personer_02. Række- og kædehuse";"Boligtype_Antal personer_03. Flerfamiliehuse";"Boligtype_Antal personer_04. Kollegier";"Boligtype_Antal personer_05. Sommerhuse";"Boligtype_Antal personer_06. Øvrige boliger";"Boligtype_Antal personer_07. Ingen BBR-oplysninger";"Ejerforhold_Antal boliger";"Ejerforhold_Antal boliger_01. Ejerbolig";"Ejerforhold_Antal boliger_02. Andelsbolig";"Ejerforhold_Antal boliger_03. Almennyttig bolig";"Ejerforhold_Antal boliger_04. Lejer i offentligt ejet";"Ejerforhold_Antal boliger_05. Privat lejerbolig";"Ejerforhold_Antal boliger_06. Øvrige beboede boliger";"Ejerforhold_Antal boliger_07. Ingen BBR-oplysninger";"Ejerforhold_Antal personer";"Ejerforhold_Antal personer_01. Ejerbolig";"Ejerforhold_Antal personer_02. Andelsbolig";"Ejerforhold_Antal personer_03. Almennyttig bolig";"Ejerforhold_Antal personer_04. Lejer i offentligt ejet";"Ejerforhold_Antal personer_05. Privat lejerbolig";"Ejerforhold_Antal personer_06. Øvrige beboede boliger";"Ejerforhold_Antal personer_07. Ingen BBR-oplysninger";"grossincome_anhus";"grossincome_ma100";"grossincome_mi100";"grossincome_mi150";"grossincome_mi200";"grossincome_mi300";"grossincome_mi400";"grossincome_mi500";"grossincome_smbru";"grossincome_smfor";"transferPayments_afak_1";"transferPayments_afak_2";"transferPayments_afak_3";"transferPayments_cash_1";"transferPayments_cash_2";"transferPayments_cash_3";"transferPayments_eabe_1";"transferPayments_eabe_2";"transferPayments_eabe_3";"transferPayments_earl_1";"transferPayments_earl_2";"transferPayments_earl_3";"transferPayments_komm_1";"transferPayments_komm_2";"transferPayments_komm_3";"transferPayments_mat_1";"transferPayments_mat_2";"transferPayments_mat_3";"transferPayments_old_1";"transferPayments_old_2";"transferPayments_old_3";"transferPayments_orlo_1";"transferPayments_orlo_2";"transferPayments_orlo_3";"transferPayments_reha_1";"transferPayments_reha_2";"transferPayments_reha_3";"transferPayments_sick_1";"transferPayments_sick_2";"transferPayments_sick_3";"transferPayments_unem_1";"transferPayments_unem_2";"transferPayments_unem_3"
"181";"561008";"561008";"67";"12";"3";"-";"59";"167";"278";"137";"50";"4";"-";"76";"409";"777";"448";"145";"6";"-";"617";"56";"16";"-";"-";"2";"4";"-";"1729";"92";"29";"-";"-";"5";"6";"-";"596";"-";"39";"13";"42";"1";"4";"-";"1668";"-";"62";"23";"99";"3";"6";"640";"34";"54";"39";"81";"90";"151";"191";"262460699";"295614326";"1";"5";"1";"4";"5";"0";"0";"0";"78";"1";"13";"66";"6";"0";"0";"22";"19";"0";"0";"0";"145";"4";"25";"3";"1";"3";"0";"20";"61";"17";"30";"67";"31"
"181";"561010";"561010";"67";"12";"3";"-";"7";"26";"36";"17";"18";"-";"-";"16";"54";"101";"44";"60";"-";"-";"97";"-";"6";"-";"-";"1";"-";"-";"257";"-";"11";"-";"-";"7";"-";"-";"91";"-";"-";"2";"11";"-";"-";"-";"248";"-";"-";"3";"24";"-";"-";"106";"1";"11";"9";"13";"23";"19";"30";"47590468";"22570490";"0";"1";"0";"1";"0";"0";"0";"0";"13";"1";"3";"13";"1";"0";"0";"1";"5";"0";"0";"0";"20";"0";"6";"0";"0";"1";"0";"10";"13";"3";"6";"8";"4"
"181";"561011";"561011";"67";"12";"3";"9";"473";"533";"527";"308";"52";"-";"11";"617";"1126";"1330";"862";"156";"-";"-";"1155";"66";"678";"-";"-";"3";"-";"-";"2934";"76";"1074";"-";"-";"18";"-";"-";"1123";"-";"420";"7";"302";"50";"-";"-";"2869";"-";"727";"28";"402";"76";"-";"2123";"195";"231";"189";"336";"268";"348";"553";"792989069";"706112622";"5";"22";"4";"48";"78";"14";"0";"0";"179";"16";"112";"207";"31";"15";"1";"45";"82";"0";"0";"0";"497";"21";"66";"8";"6";"18";"0";"59";"134";"47";"91";"212";"112"
"181";"561012";"561012";"67";"12";"3";"3";"28";"162";"337";"111";"45";"3";"3";"42";"403";"1006";"359";"153";"8";"-";"653";"19";"10";"-";"-";"4";"3";"-";"1898";"28";"11";"-";"-";"29";"8";"-";"615";"24";"1";"12";"32";"2";"3";"-";"1811";"43";"2";"32";"72";"6";"8";"688";"19";"53";"37";"58";"87";"156";"278";"317561952";"312804874";"3";"5";"1";"7";"1";"2";"0";"0";"47";"0";"23";"44";"4";"1";"0";"22";"29";"0";"0";"0";"166";"5";"19";"1";"2";"7";"0";"17";"57";"20";"24";"76";"21"
"181";"561013";"561013";"67";"12";"3";"-";"14";"49";"69";"34";"16";"-";"-";"21";"118";"189";"108";"55";"-";"-";"172";"2";"6";"-";"-";"2";"-";"-";"465";"2";"12";"-";"-";"12";"-";"-";"159";"-";"-";"4";"19";"-";"-";"-";"443";"-";"-";"4";"44";"-";"-";"182";"8";"13";"15";"23";"21";"44";"58";"76879124";"78792554";"1";"1";"1";"4";"0";"0";"0";"0";"14";"0";"2";"16";"3";"2";"0";"3";"10";"0";"0";"0";"43";"1";"6";"2";"5";"5";"0";"5";"16";"7";"11";"21";"6"
"181";"561014";"561014";"67";"12";"3";"-";"7";"31";"31";"20";"8";"-";"-";"13";"78";"85";"58";"25";"-";"-";"97";"-";"-";"-";"-";"-";"-";"-";"259";"-";"-";"-";"-";"-";"-";"-";"91";"-";"-";"-";"6";"-";"-";"-";"251";"-";"-";"-";"8";"-";"-";"95";"0";"5";"3";"20";"16";"19";"32";"42750420";"29338234";"0";"1";"0";"0";"0";"0";"0";"0";"12";"0";"3";"10";"1";"0";"0";"1";"3";"0";"0";"0";"10";"1";"6";"0";"1";"1";"0";"4";"10";"3";"3";"16";"4"
"181";"561015";"561015";"67";"12";"3";"33";"421";"998";"1210";"333";"87";"5";"33";"566";"2303";"3367";"941";"246";"7";"-";"2284";"524";"264";"-";"3";"7";"5";"-";"5921";"1060";"454";"-";"6";"15";"7";"-";"2291";"61";"512";"95";"72";"51";"5";"-";"5910";"90";"1151";"113";"134";"58";"7";"3240";"234";"353";"268";"465";"411";"551";"955";"1279093177";"1177638033";"7";"38";"15";"43";"63";"8";"0";"0";"355";"13";"104";"328";"41";"17";"4";"45";"96";"0";"0";"0";"674";"13";"76";"12";"13";"28";"1";"62";"196";"102";"96";"305";"159"
"181";"561016";"561016";"67";"12";"3";"25";"396";"768";"951";"501";"123";"5";"27";"502";"1743";"2821";"1470";"353";"12";"-";"2062";"549";"147";"-";"4";"2";"5";"-";"5648";"997";"261";"-";"6";"4";"12";"-";"1828";"243";"524";"2";"101";"66";"5";"-";"5172";"473";"985";"7";"207";"72";"12";"2693";"127";"239";"195";"307";"296";"481";"1048";"1245321572";"956495582";"7";"22";"8";"18";"25";"3";"0";"0";"254";"4";"49";"210";"18";"6";"4";"40";"80";"0";"0";"0";"499";"18";"73";"13";"9";"16";"0";"43";"141";"84";"91";"197";"124"
"181";"561017";"561017";"67";"12";"3";"-";"22";"99";"197";"72";"25";"-";"-";"46";"252";"583";"222";"70";"-";"-";"392";"16";"4";"-";"-";"3";"-";"-";"1122";"27";"14";"-";"-";"10";"-";"-";"382";"-";"14";"4";"13";"2";"-";"-";"1104";"-";"22";"10";"34";"3";"-";"599";"27";"52";"40";"69";"70";"145";"195";"250860224";"82615148";"2";"10";"0";"6";"12";"0";"0";"0";"34";"3";"19";"36";"8";"4";"0";"16";"24";"0";"0";"0";"49";"6";"28";"1";"2";"7";"0";"21";"55";"12";"26";"74";"24"
"181";"561018";"561018";"67";"12";"3";"-";"36";"58";"58";"28";"23";"-";"-";"56";"136";"164";"74";"71";"-";"-";"170";"11";"5";"-";"13";"4";"-";"-";"436";"14";"9";"-";"25";"17";"-";"-";"165";"-";"14";"6";"18";"-";"-";"-";"427";"-";"16";"25";"33";"-";"-";"206";"15";"18";"19";"35";"25";"34";"60";"80607426";"50812373";"1";"3";"0";"1";"2";"1";"0";"0";"24";"0";"3";"20";"1";"1";"0";"3";"4";"0";"0";"0";"57";"2";"9";"0";"0";"3";"0";"7";"26";"6";"9";"18";"6"
"181";"561019";"561019";"67";"12";"3";"-";"9";"39";"44";"17";"15";"-";"-";"15";"89";"126";"58";"48";"-";"-";"121";"-";"2";"-";"-";"1";"-";"-";"323";"-";"10";"-";"-";"3";"-";"-";"117";"-";"-";"1";"6";"-";"-";"-";"311";"-";"-";"5";"20";"-";"-";"126";"6";"12";"11";"13";"23";"24";"37";"52547632";"77688880";"0";"2";"0";"2";"3";"0";"0";"0";"9";"1";"2";"12";"2";"0";"0";"3";"7";"0";"0";"0";"34";"1";"4";"2";"1";"0";"0";"4";"9";"5";"4";"24";"3"
"181";"561020";"561020";"67";"12";"3";"4";"110";"285";"406";"157";"52";"10";"4";"158";"649";"1106";"473";"183";"13";"-";"873";"114";"23";"-";"-";"4";"10";"-";"2307";"194";"38";"-";"-";"34";"13";"-";"817";"40";"79";"19";"49";"10";"10";"-";"2177";"76";"133";"34";"110";"43";"13";"1005";"50";"94";"70";"136";"135";"212";"308";"410929244";"389964673";"4";"9";"7";"12";"9";"0";"0";"0";"123";"0";"16";"72";"8";"8";"0";"16";"42";"0";"0";"0";"292";"3";"27";"2";"1";"8";"0";"19";"69";"31";"34";"73";"48"
"181";"561021";"561021";"67";"12";"3";"157";"668";"555";"439";"162";"33";"80";"190";"857";"1493";"1335";"471";"104";"80";"-";"670";"167";"1150";"26";"-";"1";"80";"-";"1925";"315";"2169";"32";"-";"9";"80";"-";"609";"-";"1369";"27";"8";"1";"80";"-";"1751";"-";"2643";"37";"15";"4";"80";"2086";"394";"360";"196";"339";"215";"238";"344";"603424446";"321291283";"12";"34";"3";"126";"181";"44";"0";"0";"120";"11";"130";"260";"88";"33";"10";"32";"32";"0";"0";"0";"299";"10";"26";"5";"12";"19";"1";"58";"94";"59";"108";"197";"82"
"181";"561022";"561022";"67";"12";"3";"38";"354";"530";"413";"194";"49";"7";"40";"430";"1393";"1166";"556";"145";"13";"-";"728";"248";"581";"-";"15";"6";"7";"-";"2049";"573";"1072";"-";"20";"16";"13";"-";"737";"-";"771";"3";"49";"18";"7";"-";"2047";"-";"1552";"9";"89";"33";"13";"1393";"101";"152";"116";"201";"178";"237";"411";"549825286";"506214231";"4";"17";"7";"19";"28";"4";"0";"0";"154";"6";"45";"142";"19";"8";"2";"20";"42";"0";"0";"0";"291";"6";"34";"6";"6";"13";"1";"28";"85";"45";"42";"132";"69"
"181";"561023";"561023";"67";"12";"3";"48";"496";"678";"424";"157";"31";"2";"53";"673";"1825";"1323";"533";"117";"3";"-";"874";"695";"265";"-";"-";"-";"2";"-";"2661";"1340";"523";"-";"-";"-";"3";"-";"920";"122";"774";"3";"7";"8";"2";"-";"2669";"261";"1555";"7";"21";"11";"3";"1699";"157";"185";"152";"269";"216";"280";"443";"634432279";"564926628";"5";"18";"5";"39";"64";"13";"0";"0";"144";"14";"91";"167";"26";"13";"2";"37";"67";"1";"0";"0";"398";"17";"53";"7";"5";"15";"1";"49";"109";"39";"73";"170";"90"
"181";"561024";"561024";"67";"12";"3";"35";"151";"518";"401";"88";"14";"1";"36";"217";"1362";"1438";"336";"49";"1";"-";"721";"285";"201";"-";"-";"-";"1";"-";"2371";"655";"412";"-";"-";"-";"1";"-";"634";"181";"379";"1";"11";"1";"1";"-";"2180";"402";"823";"5";"27";"1";"1";"1000";"45";"88";"67";"117";"117";"242";"325";"418100375";"137691915";"4";"18";"2";"12";"20";"1";"0";"0";"59";"6";"33";"60";"15";"8";"1";"29";"40";"0";"0";"0";"82";"10";"49";"3";"4";"13";"1";"37";"92";"22";"45";"124";"40"
"181";"563001";"563001";"67";"12";"3";"66";"212";"342";"361";"203";"122";"11";"69";"309";"651";"887";"559";"390";"21";"-";"726";"407";"73";"64";"4";"32";"11";"-";"1833";"767";"119";"77";"8";"61";"21";"-";"930";"9";"103";"45";"216";"3";"11";"-";"2279";"18";"170";"57";"337";"4";"21";"1332";"120";"157";"128";"253";"164";"184";"326";"475565274";"511243331";"3";"13";"4";"15";"13";"3";"0";"0";"113";"2";"14";"80";"25";"10";"1";"7";"17";"0";"0";"0";"355";"6";"50";"6";"3";"13";"1";"31";"62";"36";"36";"116";"78"
"181";"563002";"563002";"67";"12";"3";"-";"25";"52";"60";"28";"11";"2";"-";"34";"88";"119";"61";"23";"3";"-";"150";"22";"2";"-";"2";"-";"2";"-";"280";"39";"3";"-";"3";"-";"3";"-";"137";"-";"9";"4";"26";"-";"2";"-";"265";"-";"11";"7";"42";"-";"3";"183";"13";"21";"25";"37";"31";"27";"29";"62135204";"75138716";"1";"1";"0";"3";"1";"2";"0";"0";"14";"0";"1";"12";"1";"0";"1";"0";"1";"0";"0";"0";"85";"0";"2";"0";"0";"0";"0";"0";"11";"11";"1";"16";"9"
"181";"565001";"565001";"69";"12";"3";"138";"972";"1541";"1320";"524";"219";"13";"142";"1300";"3123";"3756";"1672";"721";"24";"-";"2813";"609";"1224";"50";"-";"18";"13";"-";"7665";"997";"1925";"62";"-";"65";"24";"-";"2895";"148";"1068";"140";"408";"55";"13";"-";"7732";"196";"1813";"194";"689";"90";"24";"4833";"469";"634";"472";"774";"610";"784";"1090";"1680241410";"1490595192";"6";"38";"11";"63";"53";"9";"0";"0";"430";"41";"170";"386";"96";"28";"5";"120";"121";"0";"0";"0";"1404";"44";"108";"21";"7";"25";"4";"166";"301";"120";"183";"293";"161"
"181";"565002";"565002";"69";"12";"3";"10";"129";"382";"319";"157";"74";"1";"12";"164";"728";"854";"452";"227";"1";"-";"808";"182";"70";"-";"1";"10";"1";"-";"2036";"254";"124";"-";"1";"22";"1";"-";"781";"39";"54";"71";"125";"1";"1";"-";"1958";"51";"69";"122";"233";"4";"1";"986";"85";"145";"116";"174";"114";"167";"185";"325251387";"288883159";"0";"1";"3";"9";"10";"2";"0";"0";"85";"0";"16";"56";"7";"6";"1";"17";"31";"0";"0";"0";"407";"6";"23";"1";"2";"1";"0";"23";"60";"29";"35";"57";"31"
"181";"565003";"565003";"69";"12";"3";"6";"119";"244";"306";"148";"76";"-";"12";"151";"539";"801";"447";"222";"-";"-";"761";"88";"38";"1";"-";"11";"-";"-";"1978";"116";"49";"2";"-";"27";"-";"-";"725";"-";"70";"25";"78";"1";"-";"-";"1892";"-";"92";"31";"152";"5";"-";"887";"73";"131";"74";"145";"134";"172";"158";"304580860";"364260087";"2";"10";"5";"3";"12";"1";"0";"0";"79";"2";"25";"97";"4";"1";"0";"22";"24";"0";"0";"0";"305";"4";"28";"0";"1";"2";"0";"39";"72";"26";"36";"56";"25"
"181";"565004";"565004";"69";"12";"3";"3";"49";"112";"134";"54";"39";"-";"3";"73";"230";"367";"178";"144";"-";"-";"337";"43";"6";"-";"-";"5";"-";"-";"914";"59";"15";"-";"-";"7";"-";"-";"317";"6";"19";"11";"38";"-";"-";"-";"866";"7";"23";"15";"84";"-";"-";"393";"41";"49";"26";"53";"55";"76";"93";"147785296";"94510363";"1";"8";"1";"3";"3";"0";"0";"0";"22";"1";"11";"24";"4";"3";"1";"8";"11";"0";"0";"0";"144";"3";"13";"0";"2";"2";"0";"17";"29";"17";"11";"24";"13"
"181";"565005";"565005";"69";"12";"3";"2";"42";"130";"154";"55";"36";"1";"2";"52";"285";"403";"184";"116";"1";"-";"361";"27";"24";"-";"-";"7";"1";"-";"958";"37";"35";"-";"-";"12";"1";"-";"334";"7";"29";"13";"36";"-";"1";"-";"898";"11";"41";"13";"79";"-";"1";"426";"31";"67";"30";"67";"71";"74";"86";"145110752";"114260928";"0";"2";"2";"3";"4";"1";"0";"0";"30";"4";"16";"42";"7";"1";"0";"9";"11";"0";"0";"0";"133";"7";"9";"2";"0";"0";"1";"15";"33";"11";"9";"22";"15"
"181";"567001";"567001";"68";"12";"3";"-";"38";"94";"123";"66";"34";"3";"-";"42";"192";"308";"205";"108";"7";"-";"306";"28";"4";"-";"-";"17";"3";"-";"785";"39";"6";"-";"-";"25";"7";"-";"293";"10";"14";"17";"21";"-";"3";"-";"765";"13";"20";"17";"40";"-";"7";"351";"26";"47";"32";"41";"48";"62";"95";"132953283";"183427863";"0";"3";"1";"1";"4";"0";"0";"0";"32";"1";"3";"23";"1";"1";"0";"7";"10";"0";"0";"0";"113";"2";"11";"1";"0";"5";"0";"17";"21";"11";"8";"14";"16"
"181";"567002";"567002";"68";"12";"3";"9";"86";"192";"232";"108";"51";"8";"9";"111";"395";"648";"349";"149";"21";"-";"547";"70";"39";"-";"-";"22";"8";"-";"1470";"105";"58";"-";"-";"28";"21";"-";"517";"7";"62";"16";"76";"-";"8";"-";"1373";"11";"95";"18";"164";"-";"21";"672";"64";"85";"54";"97";"83";"118";"171";"245064767";"277422626";"0";"4";"0";"5";"4";"0";"0";"0";"58";"0";"17";"73";"9";"1";"0";"24";"17";"0";"0";"0";"215";"3";"11";"0";"1";"8";"0";"32";"54";"14";"18";"35";"28"
"181";"567003";"567003";"68";"12";"3";"-";"22";"75";"77";"66";"44";"2";"-";"35";"150";"197";"217";"149";"2";"-";"263";"17";"2";"-";"-";"2";"2";"-";"703";"32";"9";"-";"-";"4";"2";"-";"236";"-";"14";"-";"34";"-";"2";"-";"654";"-";"20";"-";"74";"-";"2";"285";"14";"28";"27";"43";"41";"57";"75";"113361319";"157003065";"1";"0";"0";"3";"3";"0";"0";"0";"19";"2";"9";"30";"2";"1";"0";"6";"7";"0";"0";"0";"77";"1";"9";"3";"1";"1";"0";"16";"25";"12";"11";"24";"14"
"181";"567004";"567004";"68";"12";"3";"2";"39";"124";"182";"104";"71";"2";"2";"52";"253";"524";"303";"227";"7";"-";"476";"31";"10";"-";"-";"5";"2";"-";"1298";"38";"15";"-";"-";"10";"7";"-";"438";"8";"38";"-";"36";"2";"2";"-";"1222";"15";"46";"-";"75";"3";"7";"514";"24";"61";"28";"70";"77";"102";"152";"207184789";"276031907";"2";"5";"1";"3";"3";"0";"0";"0";"30";"1";"10";"51";"4";"2";"0";"15";"17";"0";"0";"0";"153";"3";"16";"0";"2";"5";"0";"16";"41";"15";"16";"29";"16"
"181";"567005";"567005";"68";"12";"3";"-";"34";"94";"139";"87";"49";"3";"-";"47";"195";"383";"282";"164";"5";"-";"365";"27";"9";"-";"-";"2";"3";"-";"1009";"44";"14";"-";"-";"4";"5";"-";"349";"-";"29";"-";"25";"-";"3";"-";"960";"-";"48";"-";"63";"-";"5";"403";"23";"39";"36";"59";"48";"75";"123";"162152660";"188303940";"1";"4";"1";"2";"2";"0";"0";"0";"35";"3";"9";"29";"2";"0";"0";"6";"8";"0";"0";"0";"127";"2";"13";"2";"0";"3";"0";"9";"32";"14";"16";"24";"10"
"181";"567006";"567006";"68";"12";"3";"-";"46";"116";"147";"71";"43";"36";"-";"59";"249";"412";"231";"159";"37";"-";"368";"32";"12";"-";"-";"11";"36";"-";"1037";"39";"20";"-";"-";"14";"37";"-";"342";"-";"30";"15";"36";"-";"36";"-";"961";"-";"44";"15";"90";"-";"37";"466";"57";"75";"43";"54";"62";"89";"86";"153257283";"140374237";"0";"1";"0";"2";"0";"0";"0";"0";"40";"0";"7";"35";"8";"0";"0";"15";"10";"0";"0";"0";"152";"5";"11";"1";"1";"5";"0";"20";"36";"14";"12";"24";"11"
"181";"567007";"567007";"68";"12";"3";"6";"50";"155";"168";"119";"82";"-";"6";"65";"295";"468";"375";"263";"-";"-";"520";"43";"6";"-";"-";"11";"-";"-";"1386";"64";"8";"-";"-";"14";"-";"-";"477";"10";"24";"17";"51";"1";"-";"-";"1294";"15";"29";"18";"112";"4";"-";"584";"50";"70";"48";"79";"72";"100";"165";"222499598";"295764648";"3";"2";"0";"3";"10";"3";"0";"0";"51";"2";"16";"57";"9";"1";"1";"18";"20";"0";"0";"0";"233";"3";"13";"4";"0";"2";"0";"27";"33";"26";"25";"42";"27"
"181";"569001";"569001";"69";"12";"3";"24";"269";"513";"428";"255";"152";"10";"25";"352";"1068";"1152";"780";"504";"16";"-";"1124";"342";"118";"-";"-";"57";"10";"-";"2947";"596";"204";"-";"-";"134";"16";"-";"1179";"10";"189";"5";"235";"23";"10";"-";"3057";"13";"282";"12";"490";"27";"16";"1632";"199";"244";"130";"267";"250";"244";"298";"536000080";"506792028";"3";"6";"1";"21";"44";"7";"0";"0";"112";"11";"67";"142";"32";"30";"2";"31";"52";"1";"0";"0";"522";"7";"27";"4";"2";"21";"0";"62";"118";"39";"43";"96";"54"
"181";"569002";"569002";"69";"12";"3";"-";"15";"52";"67";"54";"34";"-";"-";"25";"92";"186";"161";"113";"-";"-";"205";"16";"-";"-";"-";"1";"-";"-";"548";"26";"-";"-";"-";"3";"-";"-";"186";"-";"9";"-";"27";"-";"-";"-";"508";"-";"15";"-";"54";"-";"-";"225";"18";"21";"15";"40";"46";"40";"45";"79864289";"85623951";"1";"0";"1";"2";"3";"0";"0";"0";"38";"1";"8";"25";"2";"3";"0";"4";"7";"0";"0";"0";"62";"1";"7";"1";"1";"2";"0";"12";"13";"7";"7";"9";"5"
"181";"569003";"569003";"69";"12";"3";"-";"12";"43";"37";"32";"18";"-";"-";"20";"89";"103";"100";"60";"-";"-";"138";"4";"-";"-";"-";"-";"-";"-";"367";"5";"-";"-";"-";"-";"-";"-";"125";"-";"-";"-";"17";"-";"-";"-";"335";"-";"-";"-";"37";"-";"-";"146";"6";"10";"11";"35";"24";"33";"27";"54159149";"30115074";"0";"0";"0";"1";"3";"1";"0";"0";"7";"2";"9";"22";"3";"0";"0";"9";"5";"0";"0";"0";"18";"3";"4";"0";"0";"2";"0";"7";"14";"8";"7";"14";"4"
"181";"569004";"569004";"69";"12";"3";"1";"9";"32";"32";"19";"22";"-";"1";"9";"67";"65";"68";"73";"-";"-";"108";"6";"-";"-";"-";"1";"-";"-";"273";"8";"-";"-";"-";"2";"-";"-";"97";"-";"-";"-";"18";"-";"-";"-";"253";"-";"-";"-";"30";"-";"-";"116";"13";"12";"8";"23";"21";"20";"19";"38748050";"50881378";"0";"0";"0";"2";"1";"0";"0";"0";"12";"0";"1";"16";"2";"0";"0";"5";"2";"0";"0";"0";"37";"2";"2";"0";"0";"0";"0";"5";"12";"3";"3";"4";"2"
"181";"569005";"569005";"69";"12";"3";"5";"57";"135";"133";"104";"84";"-";"5";"82";"272";"356";"288";"320";"-";"-";"448";"46";"10";"-";"-";"14";"-";"-";"1202";"61";"21";"-";"-";"39";"-";"-";"386";"18";"21";"6";"85";"2";"-";"-";"1040";"29";"23";"20";"208";"3";"-";"525";"44";"77";"47";"86";"87";"93";"91";"177638668";"260419487";"2";"4";"0";"9";"12";"2";"0";"0";"44";"2";"11";"55";"7";"5";"0";"7";"15";"0";"0";"0";"182";"6";"9";"1";"4";"6";"0";"24";"34";"17";"24";"35";"11"
"181";"569006";"569006";"69";"12";"3";"-";"23";"76";"82";"38";"26";"-";"-";"25";"147";"214";"116";"90";"-";"-";"217";"21";"6";"-";"-";"1";"-";"-";"552";"32";"7";"-";"-";"1";"-";"-";"187";"11";"15";"2";"30";"-";"-";"-";"466";"21";"25";"2";"78";"-";"-";"245";"19";"32";"15";"42";"35";"39";"63";"89963114";"62623337";"0";"2";"1";"2";"3";"1";"0";"0";"23";"0";"8";"23";"3";"0";"0";"4";"7";"0";"0";"0";"78";"3";"2";"1";"0";"1";"0";"6";"22";"7";"7";"18";"7"
"181";"571001";"571001";"68";"12";"3";"431";"1001";"1332";"908";"383";"162";"70";"481";"1371";"2754";"2395";"1126";"543";"147";"-";"1783";"1088";"1016";"159";"7";"164";"70";"-";"4591";"2062";"1567";"178";"12";"260";"147";"-";"1942";"160";"1021";"120";"921";"53";"70";"-";"4874";"263";"1830";"229";"1386";"88";"147";"4272";"599";"693";"431";"730";"458";"519";"844";"1360410760";"1307232577";"11";"30";"6";"48";"45";"4";"0";"0";"284";"40";"210";"365";"106";"71";"7";"51";"74";"1";"0";"0";"1307";"16";"70";"9";"12";"12";"0";"122";"170";"85";"168";"234";"103"
"181";"571002";"571002";"68";"12";"3";"4";"27";"75";"87";"65";"42";"-";"4";"45";"147";"255";"181";"160";"-";"-";"280";"6";"14";"-";"-";"-";"-";"-";"766";"6";"20";"-";"-";"-";"-";"-";"242";"-";"6";"1";"51";"-";"-";"-";"681";"-";"6";"1";"104";"-";"-";"288";"17";"35";"11";"39";"57";"58";"71";"111951130";"89194739";"1";"2";"1";"3";"2";"0";"0";"0";"18";"0";"5";"10";"5";"0";"0";"9";"8";"0";"0";"0";"107";"5";"3";"0";"0";"1";"1";"10";"15";"8";"10";"17";"8"
"181";"571003";"571003";"68";"12";"3";"-";"4";"27";"36";"22";"23";"-";"-";"11";"62";"101";"74";"85";"-";"-";"112";"-";"-";"-";"-";"-";"-";"-";"333";"-";"-";"-";"-";"-";"-";"-";"91";"-";"-";"1";"20";"-";"-";"-";"272";"-";"-";"4";"57";"-";"-";"115";"5";"7";"3";"22";"22";"23";"33";"47584323";"15544243";"0";"2";"0";"1";"0";"0";"0";"0";"18";"0";"2";"7";"2";"1";"0";"1";"4";"0";"0";"0";"24";"0";"6";"0";"0";"1";"0";"7";"17";"3";"7";"15";"2"
"181";"571004";"571004";"68";"12";"3";"5";"74";"226";"333";"138";"55";"10";"5";"97";"461";"917";"431";"187";"22";"-";"737";"42";"47";"2";"2";"1";"10";"-";"1957";"59";"66";"2";"4";"10";"22";"-";"688";"-";"23";"1";"119";"-";"10";"-";"1849";"-";"30";"2";"217";"-";"22";"830";"53";"86";"57";"129";"147";"165";"193";"308980519";"200982561";"3";"12";"1";"0";"3";"1";"0";"0";"63";"1";"27";"80";"8";"10";"1";"20";"33";"0";"0";"0";"241";"4";"14";"2";"1";"1";"0";"27";"74";"26";"43";"63";"28"
"181";"571005";"571005";"68";"12";"3";"19";"81";"209";"274";"107";"61";"1";"19";"106";"463";"775";"278";"214";"1";"-";"642";"56";"32";"-";"-";"21";"1";"-";"1706";"68";"54";"-";"-";"27";"1";"-";"597";"26";"54";"19";"55";"-";"1";"-";"1608";"46";"75";"20";"106";"-";"1";"748";"54";"94";"70";"108";"110";"134";"178";"271238797";"219466092";"3";"5";"2";"7";"7";"0";"0";"0";"77";"1";"15";"74";"8";"6";"0";"21";"14";"0";"0";"0";"235";"7";"19";"2";"3";"5";"0";"27";"56";"24";"23";"59";"29"
