"year","valgstedid","voters","votes","a","b","c","v","vsnavn","komnavn","kredsnavn","kontanthjaelp","arbejd","boligstoer_kvm","ejer","formue","indkomst","indkomst_80pct","zip","muninum","y","zipy","hp_1yr","hp_2yr","incsupport","hp_1yrposchange","hp_1yrnegchange","hp_2yrposchange","hp_2yrnegchange"
2007,253007,4310,3355,0.279881,0.0271237,0.0622951,0.23994,"Hundigehallen","Greve","7. Greve",0.0436823,0.543441,85.1699,0.246618,472596,392096,340833,2670,253,7,"2670_7",-14.5674,4.01355,0.302235,0,14.5674,4.01355,0
2011,253007,4020,3224,0.247829,0.0629653,0.0409429,0.226117,"Hundigehallen","Greve","7. Greve",0.0436823,0.543441,90.8403,0.233604,472596,392096,340833,2670,253,11,"2670_11",-3.59408,3.37558,0.26706,0,3.59408,3.37558,0
2015,253007,3992,3123,0.263849,0.0297791,0.0188921,0.173231,"Hundigehallen","Greve","7. Greve",0.0436823,0.543441,90.84,0.233604,472596,392096,340833,2670,253,15,"2670_15",6.41047,9.67331,0.293628,6.41047,0,9.67331,0
2005,259001,3162,2703,0.262671,0.0788013,0.101739,0.296337,"Køge By - Midt","Køge","6. Køge",0.0283019,0.585396,96.9548,0.436702,1.10202e+06,494740,754581,4600,259,5,"4600_5",9.321,22.3095,0.398076,9.321,0,22.3095,0
2007,259001,3170,2777,0.260353,0.0432121,0.111271,0.258552,"Køge By - Midt","Køge","6. Køge",0.0283019,0.585396,96.9548,0.436702,1.10202e+06,494740,754581,4600,259,7,"4600_7",-6.25866,11.4164,0.369824,0,6.25866,11.4164,0
2011,259001,3260,2881,0.212079,0.100659,0.0642138,0.275946,"Køge By - Midt","Køge","6. Køge",0.0283019,0.585396,98.5159,0.460953,1.10202e+06,494740,754581,4600,259,11,"4600_11",-5.03156,-4.0992,0.34016,0,5.03156,0,4.0992
2015,259001,3413,2996,0.257343,0.0363818,0.0350467,0.231642,"Køge By - Midt","Køge","6. Køge",0.0283019,0.585396,98.5159,0.460953,1.10202e+06,494740,754581,4600,259,15,"4600_15",9.68531,11.1593,0.293725,9.68531,0,11.1593,0
2005,259002,4367,3532,0.325311,0.0821065,0.0690827,0.244054,"Køge By - Vest","Køge","6. Køge",0.049094,0.508542,92.6022,0.321063,590371,399458,593350,4600,259,5,"4600_5",9.321,22.3095,0.313137,9.321,0,22.3095,0
2007,259002,4230,3578,0.315819,0.0315819,0.067915,0.213807,"Køge By - Vest","Køge","6. Køge",0.049094,0.508542,92.6022,0.321063,590371,399458,593350,4600,259,7,"4600_7",-6.25866,11.4164,0.281722,0,6.25866,11.4164,0
2011,259002,4191,3584,0.285156,0.0739397,0.0415737,0.199498,"Køge By - Vest","Køge","6. Køge",0.049094,0.508542,93.0492,0.316386,590371,399458,593350,4600,259,11,"4600_11",-5.03156,-4.0992,0.241071,0,5.03156,0,4.0992
2015,259002,4248,3497,0.297684,0.0514727,0.0171576,0.166714,"Køge By - Vest","Køge","6. Køge",0.049094,0.508542,93.0492,0.316386,590371,399458,593350,4600,259,15,"4600_15",9.68531,11.1593,0.349156,9.68531,0,11.1593,0
2005,259003,688,624,0.216346,0.0913462,0.11859,0.355769,"Lellinge","Køge","6. Køge",0.0169057,0.647541,125.829,0.737569,1.32714e+06,625336,8.59184e+06,4600,259,5,"4600_5",9.321,22.3095,0.474359,9.321,0,22.3095,0
2007,259003,707,643,0.222395,0.0388802,0.132193,0.340591,"Lellinge","Køge","6. Køge",0.0169057,0.647541,125.829,0.737569,1.32714e+06,625336,8.59184e+06,4600,259,7,"4600_7",-6.25866,11.4164,0.472784,0,6.25866,11.4164,0
2011,259003,704,646,0.195046,0.0913313,0.0572755,0.339009,"Lellinge","Køge","6. Køge",0.0169057,0.647541,129.776,0.718346,1.32714e+06,625336,8.59184e+06,4600,259,11,"4600_11",-5.03156,-4.0992,0.396285,0,5.03156,0,4.0992
2015,259003,713,651,0.236559,0.030722,0.0522273,0.239631,"Lellinge","Køge","6. Køge",0.0169057,0.647541,129.776,0.718346,1.32714e+06,625336,8.59184e+06,4600,259,15,"4600_15",9.68531,11.1593,0.267281,9.68531,0,11.1593,0
2005,259004,1528,1315,0.21749,0.060076,0.0790875,0.330798,"Højelse / Lille Skensved","Køge","6. Køge",0.0247715,0.642617,126.035,0.753117,1.3545e+06,557619,807464,4623,259,5,"4623_5",-2.38205,16.8497,0.409886,0,2.38205,16.8497,0
2007,259004,1532,1358,0.21944,0.033137,0.0913108,0.318115,"Højelse / Lille Skensved","Køge","6. Køge",0.0247715,0.642617,126.035,0.753117,1.3545e+06,557619,807464,4623,259,7,"4623_7",NaN,16.5476,0.409426,NA,NA,16.5476,0
2011,259004,1530,1378,0.192308,0.0899855,0.0464441,0.305515,"Højelse / Lille Skensved","Køge","6. Køge",0.0247715,0.642617,128.009,0.73913,1.3545e+06,557619,807464,4623,259,11,"4623_11",-1.23762,-9.9005,0.351959,0,1.23762,0,9.9005
2015,259004,1613,1441,0.230396,0.0249827,0.0277585,0.215128,"Højelse / Lille Skensved","Køge","6. Køge",0.0247715,0.642617,128.009,0.73913,1.3545e+06,557619,807464,4623,259,15,"4623_15",NaN,NaN,0.255378,NA,NA,NA,NA
2005,259005,3418,2861,0.317022,0.0653618,0.0569731,0.243971,"Ølby","Køge","6. Køge",0.0484096,0.578294,94.8546,0.325485,524370,412940,632515,4600,259,5,"4600_5",9.321,22.3095,0.300944,9.321,0,22.3095,0
2007,259005,3880,3306,0.300968,0.0320629,0.0728978,0.235027,"Ølby","Køge","6. Køge",0.0484096,0.578294,94.8546,0.325485,524370,412940,632515,4600,259,7,"4600_7",-6.25866,11.4164,0.307925,0,6.25866,11.4164,0
2011,259005,3929,3398,0.266627,0.0773985,0.048558,0.212184,"Ølby","Køge","6. Køge",0.0484096,0.578294,95.8049,0.373664,524370,412940,632515,4600,259,11,"4600_11",-5.03156,-4.0992,0.260742,0,5.03156,0,4.0992
2015,259005,4004,3295,0.281032,0.046434,0.0215478,0.165706,"Ølby","Køge","6. Køge",0.0484096,0.578294,95.8049,0.373664,524370,412940,632515,4600,259,15,"4600_15",9.68531,11.1593,0.327466,9.68531,0,11.1593,0
2005,259006,2930,2529,0.238039,0.066034,0.0865955,0.322262,"Ølsemagle","Køge","6. Køge",0.0343183,0.621684,125.335,0.781389,1.3279e+06,557013,794949,4623,259,5,"4623_5",-2.38205,16.8497,0.408857,0,2.38205,16.8497,0
2007,259006,2912,2566,0.238504,0.0284489,0.0935308,0.304365,"Ølsemagle","Køge","6. Køge",0.0343183,0.621684,125.335,0.781389,1.3279e+06,557013,794949,4623,259,7,"4623_7",NaN,16.5476,0.397896,NA,NA,16.5476,0
2011,259006,2865,2580,0.223643,0.0689922,0.0484496,0.296124,"Ølsemagle","Køge","6. Køge",0.0343183,0.621684,125.26,0.758448,1.3279e+06,557013,794949,4623,259,11,"4623_11",-1.23762,-9.9005,0.344574,0,1.23762,0,9.9005
2015,259006,3137,2784,0.25467,0.0334052,0.0287356,0.211566,"Ølsemagle","Køge","6. Køge",0.0343183,0.621684,125.26,0.758448,1.3279e+06,557013,794949,4623,259,15,"4623_15",NaN,NaN,0.288075,NA,NA,NA,NA
2005,259007,2280.36,1946.44,0.276818,0.0727225,0.078343,0.301725,"Herfølge","Køge","6. Køge",0.0313087,0.622417,112.176,0.569831,1.10805e+06,550202,785997,4681,259,5,"4681_5",10.2658,16.4563,0.380068,10.2658,0,16.4563,0
2007,259007,2373.2,2093.14,0.270183,0.0350144,0.082565,0.27313,"Herfølge","Køge","6. Køge",0.0313087,0.622417,112.176,0.569836,1.10805e+06,550202,785997,4681,259,7,"4681_7",6.97592,22.4686,0.355695,6.97592,0,22.4686,0
2011,259007,2445,2158,0.223355,0.0778499,0.0560704,0.282669,"Herfølge","Køge","6. Køge",0.0313087,0.622417,121.569,0.650584,1.10805e+06,550202,785997,4681,259,11,"4681_11",NaN,NaN,0.33874,NA,NA,NA,NA
2015,259007,2504,2142,0.24183,0.0266106,0.0308123,0.204949,"Herfølge","Køge","6. Køge",0.0313087,0.622417,121.569,0.650584,1.10805e+06,550202,785997,4681,259,15,"4681_15",NaN,NaN,0.268441,NA,NA,NA,NA
2005,259008,1014,902,0.199557,0.0687361,0.0986696,0.308204,"Alkestrup","Køge","6. Køge",0.0298246,0.673684,133.93,0.865759,1.32517e+06,585773,791446,4690,320,5,"4690_5",4.19129,27.1935,0.406874,4.19129,0,27.1935,0
2007,259008,1021,917,0.217012,0.0250818,0.107961,0.287895,"Alkestrup","Køge","6. Køge",0.0298246,0.673684,133.93,0.865759,1.32517e+06,585773,791446,4690,320,7,"4690_7",9.48963,32.3547,0.395856,9.48963,0,32.3547,0
2011,259008,1010,915,0.191257,0.0786885,0.0513661,0.279781,"Alkestrup","Køge","6. Køge",0.0298246,0.673684,135.473,0.862782,1.32517e+06,585773,791446,4690,320,11,"4690_11",-3.8589,-9.55262,0.331148,0,3.8589,0,9.55262
2015,259008,1052,914,0.225383,0.02407,0.02407,0.196937,"Alkestrup","Køge","6. Køge",0.0298246,0.673684,135.473,0.862782,1.32517e+06,585773,791446,4690,320,15,"4690_15",16.1282,1.55273,0.249453,16.1282,0,1.55273,0
2005,259009,3704,3144,0.295483,0.0804707,0.0763359,0.279262,"Hastrup","Køge","6. Køge",0.0390898,0.583042,102.799,0.449025,766655,449102,691205,4600,259,5,"4600_5",9.321,22.3095,0.355598,9.321,0,22.3095,0
2007,259009,3690,3225,0.305116,0.0403101,0.0778295,0.237209,"Hastrup","Køge","6. Køge",0.0390898,0.583042,102.799,0.449025,766655,449102,691205,4600,259,7,"4600_7",-6.25866,11.4164,0.315039,0,6.25866,11.4164,0
2011,259009,3658,3261,0.259736,0.0827967,0.048758,0.241337,"Hastrup","Køge","6. Køge",0.0390898,0.583042,102.705,0.434726,766655,449102,691205,4600,259,11,"4600_11",-5.03156,-4.0992,0.290095,0,5.03156,0,4.0992
2015,259009,4078,3530,0.290368,0.0320113,0.0280453,0.18187,"Hastrup","Køge","6. Køge",0.0390898,0.583042,102.705,0.434726,766655,449102,691205,4600,259,15,"4600_15",9.68531,11.1593,0.32238,9.68531,0,11.1593,0
2005,259010,3879,3362,0.261749,0.0800119,0.0916121,0.305473,"Køge By - Nord","Køge","6. Køge",0.0283286,0.614731,101.215,0.551831,1.1148e+06,529279,7.88144e+06,4600,259,5,"4600_5",9.321,22.3095,0.397085,9.321,0,22.3095,0
2007,259010,3782,3379,0.26132,0.0396567,0.097958,0.274933,"Køge By - Nord","Køge","6. Køge",0.0283286,0.614731,101.215,0.551831,1.1148e+06,529279,7.88144e+06,4600,259,7,"4600_7",-6.25866,11.4164,0.372891,0,6.25866,11.4164,0
2011,259010,3783,3374,0.211322,0.0936574,0.0592768,0.285714,"Køge By - Nord","Køge","6. Køge",0.0283286,0.614731,101.988,0.539066,1.1148e+06,529279,7.88144e+06,4600,259,11,"4600_11",-5.03156,-4.0992,0.344991,0,5.03156,0,4.0992
2015,259010,3859,3434,0.25364,0.0448457,0.0317414,0.217531,"Køge By - Nord","Køge","6. Køge",0.0283286,0.614731,101.988,0.539066,1.1148e+06,529279,7.88144e+06,4600,259,15,"4600_15",9.68531,11.1593,0.298486,9.68531,0,11.1593,0
2005,259011,2365.64,1977.56,0.289847,0.0705162,0.0675125,0.265332,"Herfølge - Syd","Køge","6. Køge",0.0426864,0.626636,100.463,0.449526,393138,458103,703963,4681,259,5,"4681_5",10.2658,16.4563,0.332845,10.2658,0,16.4563,0
2007,259011,2413.8,2079.86,0.267552,0.0339975,0.0875924,0.238622,"Herfølge - Syd","Køge","6. Køge",0.0426864,0.626636,100.602,0.450951,393138,458103,703963,4681,259,7,"4681_7",6.97592,22.4686,0.326214,6.97592,0,22.4686,0
2011,259011,2536,2200,0.236818,0.0645455,0.0390909,0.227727,"Herfølge - Syd","Køge","6. Køge",0.0426864,0.626636,96.5309,0.329049,393138,458103,703963,4681,259,11,"4681_11",NaN,NaN,0.266818,NA,NA,NA,NA
2015,259011,2629,2271,0.235579,0.0268604,0.0264201,0.168648,"Herfølge - Syd","Køge","6. Køge",0.0426864,0.626636,96.5309,0.329049,393138,458103,703963,4681,259,15,"4681_15",NaN,NaN,0.262439,NA,NA,NA,NA
2005,259012,3758,3302,0.21381,0.0887341,0.108722,0.318595,"Borup","Køge","6. Køge",0.0297568,0.617043,111.21,0.546853,921617,508345,7.58314e+06,4140,259,5,"4140_5",22.7246,44.1066,0.427317,22.7246,0,44.1066,0
2007,259012,4030,3596,0.234427,0.0506118,0.1104,0.275584,"Borup","Køge","6. Køge",0.0297568,0.617043,111.21,0.546853,921617,508345,7.58314e+06,4140,259,7,"4140_7",6.47212,27.7172,0.385984,6.47212,0,27.7172,0
2011,259012,4100,3689,0.208187,0.0905394,0.0609921,0.252914,"Borup","Køge","6. Køge",0.0297568,0.617043,112.614,0.528094,921617,508345,7.58314e+06,4140,259,11,"4140_11",-30.6443,-27.7015,0.313906,0,30.6443,0,27.7015
2015,259012,4335,3837,0.250717,0.0370081,0.0338806,0.201981,"Borup","Køge","6. Køge",0.0297568,0.617043,112.614,0.528094,921617,508345,7.58314e+06,4140,259,15,"4140_15",12.8627,3.17913,0.287725,12.8627,0,3.17913,0
2005,259013,2391,2137,0.203088,0.0734675,0.0959289,0.350023,"Ejby","Køge","6. Køge",0.0235942,0.669398,126.919,0.801544,1.17241e+06,605444,868485,4623,259,5,"4623_5",-2.38205,16.8497,0.445952,0,2.38205,16.8497,0
2007,259013,2473,2265,0.220751,0.0494481,0.100221,0.340839,"Ejby","Køge","6. Køge",0.0235942,0.669398,126.919,0.801544,1.17241e+06,605444,868485,4623,259,7,"4623_7",NaN,16.5476,0.44106,NA,NA,16.5476,0
2011,259013,2578,2390,0.194142,0.0845188,0.0552301,0.325941,"Ejby","Køge","6. Køge",0.0235942,0.669398,128.622,0.753435,1.17241e+06,605444,868485,4623,259,11,"4623_11",-1.23762,-9.9005,0.381172,0,1.23762,0,9.9005
2015,259013,2779,2499,0.22569,0.0308123,0.032413,0.236094,"Ejby","Køge","6. Køge",0.0235942,0.669398,128.622,0.753435,1.17241e+06,605444,868485,4623,259,15,"4623_15",NaN,NaN,0.256503,NA,NA,NA,NA
2005,259014,998,867,0.15917,0.0692042,0.088812,0.379469,"Gørslev","Køge","6. Køge",0.0345482,0.637813,136.743,0.856574,1.45885e+06,588118,8.01236e+06,4100,259,5,"4100_5",14.3299,18.7396,0.468281,14.3299,0,18.7396,0
2007,259014,988,906,0.182119,0.0474614,0.0993377,0.350993,"Gørslev","Køge","6. Køge",0.0345482,0.637813,136.743,0.856574,1.45885e+06,588118,8.01236e+06,4100,259,7,"4100_7",-0.756243,23.8874,0.450331,0,0.756243,23.8874,0
2011,259014,947,871,0.183697,0.0711825,0.0631458,0.329506,"Gørslev","Køge","6. Køge",0.0345482,0.637813,137.713,0.832046,1.45885e+06,588118,8.01236e+06,4100,259,11,"4100_11",-4.80514,-8.48493,0.392652,0,4.80514,0,8.48493
2015,259014,972,870,0.191954,0.0275862,0.0367816,0.270115,"Gørslev","Køge","6. Køge",0.0345482,0.637813,137.713,0.832046,1.45885e+06,588118,8.01236e+06,4100,259,15,"4100_15",11.5056,20.7714,0.21954,11.5056,0,20.7714,0
2005,259015,2373,2070,0.192754,0.0512077,0.10628,0.369082,"Bjæverskov","Køge","6. Køge",0.0257717,0.637496,127.533,0.797181,1.23846e+06,582236,821051,4632,259,5,"4632_5",-0.31389,19.8428,0.475362,0,0.31389,19.8428,0
2007,259015,2442,2193,0.201094,0.0282718,0.112175,0.349293,"Bjæverskov","Køge","6. Køge",0.0257717,0.637496,127.533,0.797181,1.23846e+06,582236,821051,4632,259,7,"4632_7",-9.05689,17.5868,0.461468,0,9.05689,17.5868,0
2011,259015,2504,2264,0.18242,0.0578622,0.0574205,0.351148,"Bjæverskov","Køge","6. Køge",0.0257717,0.637496,128.636,0.780292,1.23846e+06,582236,821051,4632,259,11,"4632_11",NaN,NaN,0.408569,NA,NA,NA,NA
2015,259015,2578,2275,0.195604,0.0171429,0.0342857,0.256264,"Bjæverskov","Køge","6. Køge",0.0257717,0.637496,128.636,0.780292,1.23846e+06,582236,821051,4632,259,15,"4632_15",13.2112,9.32355,0.212747,13.2112,0,9.32355,0
2005,259016,1242,1123,0.209261,0.0658949,0.107747,0.387355,"Vemmedrup","Køge","6. Køge",0.0282008,0.675127,NA,0.900312,1.32899e+06,622421,8.12544e+06,4632,259,5,"4632_5",-0.31389,19.8428,0.495102,0,0.31389,19.8428,0
2007,259016,1248,1150,0.213043,0.0313043,0.12087,0.34,"Vemmedrup","Køge","6. Køge",0.0282008,0.675127,NA,0.900312,1.32899e+06,622421,8.12544e+06,4632,259,7,"4632_7",-9.05689,17.5868,0.46087,0,9.05689,17.5868,0
2011,259016,1259,1173,0.220801,0.0690537,0.0622336,0.3052,"Vemmedrup","Køge","6. Køge",0.0282008,0.675127,141.413,0.895963,1.32899e+06,622421,8.12544e+06,4632,259,11,"4632_11",NaN,NaN,0.367434,NA,NA,NA,NA
2015,259016,1278,1171,0.248506,0.0256191,0.0358668,0.217763,"Vemmedrup","Køge","6. Køge",0.0282008,0.675127,141.413,0.895963,1.32899e+06,622421,8.12544e+06,4632,259,15,"4632_15",13.2112,9.32355,0.274125,13.2112,0,9.32355,0
2005,260001,7507,6284,0.262253,0.0872056,0.0601528,0.270369,"Hundested Hallen","Frederiksværk-Hundested","4. Frederikssund",0.0304615,0.532718,110.511,0.681389,1.10332e+06,471957,710250,3600,250,5,"3600_5",13.5841,22.5528,0.330522,13.5841,0,22.5528,0
2007,260001,7445,6496,0.259852,0.0506466,0.0689655,0.234914,"Hundested Hallen","Frederiksværk-Hundested","4. Frederikssund",0.0304615,0.532718,110.511,0.681389,1.10332e+06,471957,710250,3600,250,7,"3600_7",-5.35682,16.6843,0.303879,0,5.35682,16.6843,0
2011,260001,7523,6608,0.239255,0.0786925,0.0313257,0.258172,"Hundested Hallen","Frederiksværk-Hundested","4. Frederikssund",0.0304615,0.532718,112.32,0.668539,1.10332e+06,471957,710250,3600,250,11,"3600_11",-3.90065,-2.06964,0.289498,0,3.90065,0,2.06964
2015,260001,7493,6483,0.271017,0.0236002,0.0189727,0.161345,"Hundested Hallen","Frederiksværk-Hundested","4. Frederikssund",0.0304615,0.532718,112.32,0.668539,1.10332e+06,471957,710250,3600,250,15,"3600_15",7.47524,10.8808,0.294617,7.47524,0,10.8808,0
2005,260002,2783.57,2294.11,0.283565,0.08184,0.0730697,0.282802,"Enghave Hallen","Frederiksværk-Hundested","4. Frederikssund",0.0344871,0.569632,113.292,0.772916,1.01889e+06,519842,757070,3600,250,5,"3600_5",13.5841,22.5528,0.355872,13.5841,0,22.5528,0
2007,260002,3264.07,2765.2,0.27508,0.0445682,0.0771409,0.24383,"Enghave Hallen","Frederiksværk-Hundested","4. Frederikssund",0.0344871,0.569632,106.704,0.74024,1.01889e+06,519842,757070,3600,250,7,"3600_7",-5.35682,16.6843,0.320971,0,5.35682,16.6843,0
2011,260002,3083.38,2700.35,0.278227,0.0632918,0.0250486,0.295691,"Enghave Hallen","Frederiksværk-Hundested","4. Frederikssund",0.0344871,0.569632,113.365,0.702931,1.01889e+06,519842,757070,3600,250,11,"3600_11",-3.90065,-2.06964,0.32074,0,3.90065,0,2.06964
2015,260002,3031,2593,0.287312,0.0250675,0.0196683,0.1801,"Enghave Hallen","Frederiksværk-Hundested","4. Frederikssund",0.0344871,0.569632,113.365,0.702931,1.01889e+06,519842,757070,3600,250,15,"3600_15",7.47524,10.8808,0.312379,7.47524,0,10.8808,0
2005,260003,7000.43,5511.89,0.307784,0.0887627,0.0838859,0.231539,"Rådhuset","Frederiksværk-Hundested","4. Frederikssund",0.0389219,0.535509,96.2512,0.514815,786053,450559,682179,NA,NA,5,"NA_5",NA,NA,0.315425,NA,NA,NA,NA
2007,260003,7253.63,5959.41,0.294039,0.0469157,0.0817346,0.229714,"Rådhuset","Frederiksværk-Hundested","4. Frederikssund",0.0389219,0.535509,98.0884,0.542693,786053,450559,682179,NA,NA,7,"NA_7",NA,NA,0.311449,NA,NA,NA,NA
2011,260003,7115,5896,0.274593,0.0693691,0.0376526,0.245421,"Rådhuset","Frederiksværk-Hundested","4. Frederikssund",0.0389219,0.535509,97.6616,0.507221,786053,450559,682179,NA,NA,11,"NA_11",NA,NA,0.283073,NA,NA,NA,NA
2015,260003,7126,5707,0.303837,0.021202,0.0245313,0.154021,"Rådhuset","Frederiksværk-Hundested","4. Frederikssund",0.0389219,0.535509,97.6616,0.507221,786053,450559,682179,NA,NA,15,"NA_15",NA,NA,0.325039,NA,NA,NA,NA
2005,260004,2093,1738,0.249137,0.0650173,0.0771001,0.303222,"Ølsted Hallen","Frederiksværk-Hundested","4. Frederikssund",0.0284621,0.548602,100.884,0.693467,1.09119e+06,483576,705727,3310,260,5,"3310_5",NaN,NaN,0.380322,NA,NA,NA,NA
2007,260004,2284,1940,0.233505,0.0443299,0.0695876,0.294845,"Ølsted Hallen","Frederiksværk-Hundested","4. Frederikssund",0.0284621,0.548602,100.884,0.693465,1.09119e+06,483576,705727,3310,260,7,"3310_7",NaN,NaN,0.364433,NA,NA,NA,NA
2011,260004,2333,2052,0.230507,0.0648148,0.0341131,0.315789,"Ølsted Hallen","Frederiksværk-Hundested","4. Frederikssund",0.0284621,0.548602,104.144,0.658555,1.09119e+06,483576,705727,3310,260,11,"3310_11",NaN,NaN,0.349903,NA,NA,NA,NA
2015,260004,2469,2123,0.253886,0.0211964,0.0259067,0.188884,"Ølsted Hallen","Frederiksværk-Hundested","4. Frederikssund",0.0284621,0.548602,104.144,0.658555,1.09119e+06,483576,705727,3310,260,15,"3310_15",NaN,NaN,0.275082,NA,NA,NA,NA
2005,260005,3115,2670,0.233708,0.093633,0.0865169,0.286517,"Melby Hallen","Frederiksværk-Hundested","4. Frederikssund",0.0300379,0.538691,109.364,0.868177,1.44861e+06,506092,720428,3600,250,5,"3600_5",13.5841,22.5528,0.373034,13.5841,0,22.5528,0
2007,260005,2704.3,2321.39,0.267103,0.0435816,0.0752092,0.249764,"Melby Hallen","Frederiksværk-Hundested","4. Frederikssund",0.0300379,0.538691,110.748,0.832976,1.44861e+06,506092,720428,3600,250,7,"3600_7",-5.35682,16.6843,0.324973,0,5.35682,16.6843,0
2011,260005,3163.62,2812.65,0.230633,0.0722059,0.0406592,0.284262,"Melby Hallen","Frederiksværk-Hundested","4. Frederikssund",0.0300379,0.538691,111.22,0.823558,1.44861e+06,506092,720428,3600,250,11,"3600_11",-3.90065,-2.06964,0.324921,0,3.90065,0,2.06964
2015,260005,3177,2777,0.267915,0.0223263,0.0259273,0.185452,"Melby Hallen","Frederiksværk-Hundested","4. Frederikssund",0.0300379,0.538691,111.22,0.823558,1.44861e+06,506092,720428,3600,250,15,"3600_15",7.47524,10.8808,0.290241,7.47524,0,10.8808,0
2005,265001,4553.64,3828.07,0.215174,0.138012,0.104867,0.246247,"Roskilde Bymidte","Roskilde","8. Roskilde",NA,NA,91.1132,0.35707,NA,NA,NA,8620,740,5,"8620_5",-5.33527,-8.98204,0.351114,0,5.33527,0,8.98204
2007,265001,NA,NA,NA,NA,NA,NA,"","","",NA,NA,91.1133,0.357069,NA,NA,NA,8620,740,7,"8620_7",5.77554,37.6436,NA,5.77554,0,37.6436,0
2007,265001,7126.53,6350.35,0.211755,0.0644957,0.121088,0.273703,"","","",0.0265433,0.618216,NA,NA,1.28759e+06,532938,7.99391e+06,8620,740,7,"8620_7",5.77554,37.6436,0.394791,5.77554,0,37.6436,0
2011,265001,7209.48,6467.11,0.182352,0.121755,0.0595351,0.273533,"","","",0.0265433,0.618216,104.436,0.467477,1.28759e+06,532938,7.99391e+06,8620,740,11,"8620_11",0.0442478,-28.6601,0.333068,0.0442478,0,0,28.6601
2015,265001,7127,6290,0.23911,0.054849,0.03593,0.201272,"","","",0.0265433,0.618216,104.436,0.467477,1.28759e+06,532938,7.99391e+06,8620,740,15,"8620_15",4.14867,3.09924,0.293959,4.14867,0,3.09924,0
2005,265002,4408,3871,0.20434,0.132524,0.134074,0.289589,"Klostermarken","Roskilde","8. Roskilde",0.0184378,0.593097,99.7853,0.533945,1.71834e+06,563171,853551,4000,265,5,"4000_5",10.1572,18.505,0.423663,10.1572,0,18.505,0
2007,265002,4279,3892,0.225591,0.073741,0.138489,0.264645,"Klostermarken","Roskilde","8. Roskilde",0.0184378,0.593097,99.7853,0.533945,1.71834e+06,563171,853551,4000,265,7,"4000_7",-9.86927,8.36117,0.403135,0,9.86927,8.36117,0
2011,265002,4393,4036,0.194995,0.140238,0.0802775,0.261893,"Klostermarken","Roskilde","8. Roskilde",0.0184378,0.593097,102.559,0.536466,1.71834e+06,563171,853551,4000,265,11,"4000_11",-4.81133,2.81143,0.34217,0,4.81133,2.81143,0
2015,265002,4301,3920,0.270153,0.0719388,0.0392857,0.203316,"Klostermarken","Roskilde","8. Roskilde",0.0184378,0.593097,102.559,0.536466,1.71834e+06,563171,853551,4000,265,15,"4000_15",10.4471,13.6237,0.342092,10.4471,0,13.6237,0
2005,265003,6149,5197,0.270348,0.12969,0.0748509,0.223783,"Sankt Jørgen","Roskilde","8. Roskilde",0.0303833,0.612351,85.893,0.387666,1.0036e+06,474689,745618,4000,265,5,"4000_5",10.1572,18.505,0.298634,10.1572,0,18.505,0
2007,265003,6046,5290,0.269754,0.0691871,0.0769376,0.191115,"Sankt Jørgen","Roskilde","8. Roskilde",0.0303833,0.612351,85.893,0.387666,1.0036e+06,474689,745618,4000,265,7,"4000_7",-9.86927,8.36117,0.268053,0,9.86927,8.36117,0
2011,265003,6085,5326,0.24371,0.133121,0.0433721,0.182125,"Sankt Jørgen","Roskilde","8. Roskilde",0.0303833,0.612351,87.1283,0.387213,1.0036e+06,474689,745618,4000,265,11,"4000_11",-4.81133,2.81143,0.225498,0,4.81133,2.81143,0
